src_page,dest_page
1354853,2499758
1354853,2478937
1354853,2457647
1354853,2378165
1354853,2310605
1354853,2308912
1354853,2230509
1354853,2221195
1354853,2183224
1354853,2152247
1354853,2097439
1354853,2084359
1354853,2077525
1354853,2074511
1354853,2073648
1354853,2070424
1354853,2066678
1354853,2047248
1354853,2021301
1354853,2014450
1354853,2014438
1354853,2000016
1354853,1991777
1354853,1968583
1354853,1943011
1354853,1884489
1354853,1878145
1354853,1866437
1354853,1860439
1354853,1838695
1354853,1809685
1354853,1786495
1354853,1781765
1354853,1778911
1354853,1753287
1354853,1751446
1354853,1703495
1354853,1696250
1354853,1687393
1354853,1683249
1354853,1622974
1354853,1622466
1354853,1616682
1354853,1591225
1354853,1580618
1354853,1563641
1354853,1517302
1354853,1516804
1354853,1514553
1354853,1458487
1354853,1448273
1354853,1440442
1354853,1427344
1354853,1398537
1354853,1389374
1354853,1371839
1378674,1594862
476588,2210012
476588,2084359
714763,2084532
1402483,10294751
1402483,9503919
1402483,9489779
1402483,5127363
1402483,4465802
1402483,4146577
1402483,3914506
1402483,3410886
1402483,2818689
1402483,2308204
1402483,1941262
1402483,1569708
1423333,7517545
1423333,5185712
1423333,4646940
2736271,5078381
2262899,10062281
1420357,2077525
1298293,1766304
1328065,1367426
1328065,1343441
1328065,1342273
553998,1491962
8166652,9762014
8166652,8401220
8166652,8350605
1884799,2522924
1884799,2177406
1342952,5599778
1342952,2084532
1342952,1732440
1342952,1469803
821946,1342273
821946,1159446
74675,1098476
74675,272649
74675,191338
74675,184877
74675,175970
271170,553375
271170,526956
271170,502088
271170,276946
887447,4587217
2271837,5100863
1500747,4136240
1155394,3500798
74677,272649
74677,191338
74677,184877
74677,175970
74677,78145
74677,245012
181856,1162324
181856,1098476
181856,1091460
181856,683874
181856,553375
181856,191318
3096517,5547382
77655,2107221
77655,1905931
77655,538398
77655,272649
77655,191338
77655,175970
77655,83312
1289369,2107550
1289369,2077555
1289369,1367426
9181,8166652
9181,1345292
9181,731823
9181,522695
9181,502088
9181,276946
9181,195935
9181,183790
9181,63559
9181,43588
9181,42729
9181,37245
9181,27171
9181,21497
30022,8166652
30022,1345297
30022,1345294
30022,1345292
30022,731823
30022,683874
30022,522695
30022,183790
30022,81252
30022,43588
30022,37245
30022,10684757
30022,10676621
30022,10662035
30022,10598353
30022,10595868
30022,10595451
30022,10593685
30022,10593264
30022,10585001
30022,10581253
30022,10576666
30022,10573130
30022,10561541
30022,10543594
30022,10537996
30022,10531727
30022,10531381
30022,10530650
30022,10529226
30022,10495084
30022,10491593
30022,10491591
30022,10491552
30022,10491529
30022,10491463
30022,10491435
30022,10491434
30022,10491429
30022,10491425
30022,10491409
30022,10491404
30022,10479041
30022,10476684
30022,10432893
30022,10425023
30022,10424916
30022,10421105
30022,10367242
30022,10352558
30022,10294751
30022,10291967
30022,10290151
30022,10265640
30022,10241084
30022,10239988
30022,10238515
30022,10233442
30022,10227125
30022,10226355
30022,10224628
30022,10220563
30022,10219100
30022,10218555
30022,10217067
30022,10214888
30022,10209815
30022,10207440
30022,10203820
30022,10201082
30022,10200752
30022,10197134
30022,10195823
30022,10194815
30022,10194797
30022,10191317
30022,10173822
30022,10170528
30022,10163787
30022,10161475
30022,10147839
30022,10141115
30022,10136526
30022,10126186
30022,10117280
30022,10112836
30022,10094776
30022,10086241
30022,10081292
30022,10073749
30022,10069323
30022,10056141
30022,10044651
30022,10043015
30022,10043014
30022,10042520
30022,10030697
30022,10025949
30022,10024110
30022,10018112
30022,10012456
30022,10011291
30022,9958500
30022,9945813
30022,9920358
30022,9919634
30022,9918048
30022,9916964
30022,9916896
30022,9909468
30022,9905268
30022,9904193
30022,9899891
30022,9899470
30022,9898278
30022,9897741
30022,9893420
30022,9866040
30022,9850860
30022,9843667
30022,9834633
30022,9818254
30022,9817278
30022,9809491
30022,9803787
30022,9800098
30022,9785865
30022,9770644
30022,9746997
30022,9740472
30022,9722903
30022,9703597
30022,9658710
30022,9654509
30022,9647600
30022,9638660
30022,9630413
30022,9578309
30022,9567615
30022,9567210
30022,9554235
30022,9554135
30022,9522440
30022,9498536
30022,9498506
30022,9491800
30022,9489631
30022,9488636
30022,9486021
30022,9485344
30022,9472277
30022,9466214
30022,9466163
30022,9458769
30022,9441871
30022,9439198
30022,9432397
30022,9420473
30022,9419815
30022,9415718
30022,9396661
30022,9395730
30022,9366857
30022,9366118
30022,9363883
30022,9360660
30022,9357534
30022,9356908
30022,9353340
30022,9329679
30022,9291545
30022,9280739
30022,9219660
30022,9214072
30022,9196051
30022,9194698
30022,9193830
30022,9187438
30022,9176105
30022,9160395
30022,9152495
30022,9150116
30022,9148037
30022,9146249
30022,9138641
30022,9128638
30022,9121713
30022,9120050
30022,9108249
30022,9090648
30022,9090484
30022,9081514
30022,9080449
30022,9078124
30022,9077748
30022,9029550
30022,8999538
30022,8996175
30022,8960611
30022,8955847
30022,8950542
30022,8944239
30022,8943338
30022,8929418
30022,8903103
30022,8878669
30022,8833438
30022,8817229
30022,8728365
30022,8718456
30022,8705740
30022,8684789
30022,8660169
30022,8659913
30022,8647938
30022,8643711
30022,8635098
30022,8614661
30022,8599734
30022,8573761
30022,8565329
30022,8562873
30022,8513452
30022,8489049
30022,8478171
30022,8458677
30022,8438899
30022,8437448
30022,8437207
30022,8417520
30022,8416024
30022,8414488
30022,8395286
30022,8379923
30022,8355428
30022,8351550
30022,8346389
30022,8345496
30022,8337407
30022,8333602
30022,8322652
30022,8312322
30022,8309015
30022,8303310
30022,8267034
30022,8245821
30022,8238287
30022,8235202
30022,8233809
30022,8217507
30022,8216338
30022,8212108
30022,8202348
30022,8192542
30022,8160525
30022,8143216
30022,8139266
30022,8133548
30022,8133531
30022,8118131
30022,8118074
30022,8113484
30022,8108478
30022,8091859
30022,8088632
30022,8042140
30022,8038787
30022,8035295
30022,8016963
30022,8006827
30022,7981331
30022,7970885
30022,7957101
30022,7932784
30022,7909737
30022,7906435
30022,7903507
30022,7900392
30022,7899192
30022,7893434
30022,7831208
30022,7826688
30022,7823612
30022,7757196
30022,7754531
30022,7751609
30022,7751501
30022,7750223
30022,7748946
30022,7747808
30022,7744313
30022,7743031
30022,7739333
30022,7731807
30022,7703063
30022,7690525
30022,7686167
30022,7671329
30022,7663591
30022,7655088
30022,7635861
30022,7633138
30022,7630987
30022,7629807
30022,7623837
30022,7617005
30022,7607495
30022,7597849
30022,7578933
30022,7565712
30022,7564706
30022,7564104
30022,7564103
30022,7522737
30022,7515095
30022,7512611
30022,7511557
30022,7510517
30022,7507676
30022,7506572
30022,7404729
30022,7344012
30022,7218867
30022,7202936
30022,7202913
30022,7186803
30022,7166465
30022,7100623
30022,7094095
30022,7049055
30022,6946196
30022,6819686
30022,6799787
30022,6780440
30022,6775287
30022,6771568
30022,6721729
30022,6708729
30022,6708692
30022,6702656
30022,6700914
30022,6687180
30022,6645746
30022,6610774
30022,6526813
30022,6526067
30022,6523634
30022,6520272
30022,6516827
30022,6512554
30022,6511290
30022,6508079
30022,6506210
30022,6495531
30022,6482943
30022,6449349
30022,6430991
30022,6427928
30022,6401973
30022,6383680
30022,6382693
30022,6365898
30022,6365823
30022,6365370
30022,6365271
30022,6362669
30022,6361181
30022,6360608
30022,6359736
30022,6343969
30022,6302525
30022,6301845
30022,6292094
30022,6291563
30022,6279788
30022,6278887
30022,6246849
30022,6241204
30022,6234111
30022,6224424
30022,6222569
30022,6216423
30022,6208063
30022,6205245
30022,6198250
30022,6152170
30022,6144107
30022,6138057
30022,6079285
30022,6073542
30022,6069648
30022,6064223
30022,6062910
30022,6062716
30022,6059748
30022,6055090
30022,6049043
30022,6032666
30022,6027870
30022,6024181
30022,6000510
30022,5998670
30022,5998282
30022,5983006
30022,5980768
30022,5978389
30022,5975260
30022,5964777
30022,5951553
30022,5946777
30022,5940698
30022,5931782
30022,5908947
30022,5897661
30022,5868617
30022,5868230
30022,5865411
30022,5860037
30022,5858166
30022,5857685
30022,5850938
30022,5848743
30022,5847735
30022,5846265
30022,5831918
30022,5813273
30022,5811329
30022,5781198
30022,5775767
30022,5753476
30022,5696954
30022,5621697
30022,5620614
30022,5615469
30022,5614075
30022,5599778
30022,5598155
30022,5584190
30022,5583156
30022,5576853
30022,5571283
30022,5568599
30022,5566410
30022,5562192
30022,5535290
30022,5511293
30022,5510052
30022,5509984
30022,5498072
30022,5481704
30022,5480114
30022,5478617
30022,5474086
30022,5461319
30022,5458335
30022,5455857
30022,5452508
30022,5429358
30022,5423589
30022,5397562
30022,5378733
30022,5359940
30022,5317435
30022,5300521
30022,5296799
30022,5269593
30022,5258231
30022,5253739
30022,5246544
30022,5243907
30022,5240148
30022,5222476
30022,5222006
30022,5222000
30022,5221621
30022,5221424
30022,5221419
30022,5207136
30022,5205394
30022,5169903
30022,5167281
30022,5167280
30022,5167279
30022,5166493
30022,5166470
30022,5166409
30022,5166396
30022,5166305
30022,5133854
30022,5133031
30022,5115315
30022,5092877
30022,5092807
30022,5091745
30022,5088542
30022,5072276
30022,5043131
30022,5034946
30022,5018753
30022,5010199
30022,4993473
30022,4985368
30022,4982678
30022,4978647
30022,4951117
30022,4940704
30022,4925087
30022,4919732
30022,4903390
30022,4897806
30022,4897681
30022,4897499
30022,4897439
30022,4897367
30022,4897336
30022,4897248
30022,4897244
30022,4897229
30022,4896414
30022,4889125
30022,4855446
30022,4854282
30022,4845174
30022,4845153
30022,4845139
30022,4845107
30022,4845096
30022,4845061
30022,4845056
30022,4845039
30022,4845012
30022,4845009
30022,4844998
30022,4844951
30022,4844841
30022,4844827
30022,4844825
30022,4844822
30022,4844799
30022,4844765
30022,4844747
30022,4844722
30022,4844707
30022,4844687
30022,4844669
30022,4844643
30022,4844584
30022,4844581
30022,4844429
30022,4844423
30022,4844385
30022,4844351
30022,4844338
30022,4844200
30022,4844199
30022,4844192
30022,4844123
30022,4844100
30022,4844088
30022,4844083
30022,4844049
30022,4844026
30022,4844009
30022,4844005
30022,4843992
30022,4843978
30022,4843967
30022,4813467
30022,4813464
30022,4790734
30022,4787493
30022,4769252
30022,4762813
30022,4732775
30022,4721431
30022,4712590
30022,4696568
30022,4692936
30022,4682959
30022,4677591
30022,4675824
30022,4669076
30022,4646940
30022,4628524
30022,4628195
30022,4627220
30022,4587347
30022,4578800
30022,4571091
30022,4564313
30022,4564088
30022,4557268
30022,4542283
30022,4536277
30022,4527663
30022,4512419
30022,4503312
30022,4461229
30022,4447787
30022,4433362
30022,4400100
30022,4386392
30022,4385136
30022,4382272
30022,4369489
30022,4369278
30022,4361117
30022,4357467
30022,4354814
30022,4326649
30022,4324606
30022,4319375
30022,4315231
30022,4290163
30022,4281204
30022,4269644
30022,4268642
30022,4253825
30022,4245895
30022,4244909
30022,4244409
30022,4216155
30022,4212496
30022,4203184
30022,4193421
30022,4176294
30022,4171726
30022,4170404
30022,4156482
30022,4151181
30022,4146577
30022,4142888
30022,4136240
30022,4133057
30022,4128932
30022,4128907
30022,4115691
30022,4108412
30022,4101894
30022,4095493
30022,4071933
30022,4065945
30022,4050841
30022,4043839
30022,4040840
30022,4038729
30022,4033752
30022,4022942
30022,3978265
30022,3977677
30022,3968529
30022,3965947
30022,3951091
30022,3939196
30022,3939121
30022,3933299
30022,3909283
30022,3907573
30022,3888644
30022,3888130
30022,3883017
30022,3849012
30022,3832351
30022,3827630
30022,3806666
30022,3798495
30022,3798216
30022,3782740
30022,3777364
30022,3774477
30022,3774453
30022,3760813
30022,3760683
30022,3760642
30022,3760454
30022,3759277
30022,3754153
30022,3751937
30022,3748685
30022,3724406
30022,3707904
30022,3703992
30022,3700552
30022,3678396
30022,3669973
30022,3653070
30022,3651691
30022,3650513
30022,3649137
30022,3637461
30022,3610526
30022,3604832
30022,3602836
30022,3602640
30022,3597683
30022,3593225
30022,3590695
30022,3588517
30022,3573166
30022,3568271
30022,3557035
30022,3554736
30022,3553885
30022,3553152
30022,3547437
30022,3543797
30022,3540128
30022,3540126
30022,3536881
30022,3533373
30022,3533196
30022,3524172
30022,3524136
30022,3521857
30022,3519000
30022,3518692
30022,3508626
30022,3507563
30022,3501183
30022,3499642
30022,3498174
30022,3492642
30022,3471522
30022,3470554
30022,3468254
30022,3461756
30022,3460835
30022,3459463
30022,3455299
30022,3451091
30022,3448725
30022,3447657
30022,3441784
30022,3426940
30022,3425886
30022,3423767
30022,3411195
30022,3404343
30022,3399231
30022,3394615
30022,3389822
30022,3370516
30022,3364636
30022,3361884
30022,3351229
30022,3340757
30022,3338494
30022,3329299
30022,3326875
30022,3314962
30022,3303765
30022,3293312
30022,3291853
30022,3282652
30022,3269322
30022,3262902
30022,3259461
30022,3252810
30022,3230136
30022,3215566
30022,3199046
30022,3196394
30022,3188001
30022,3170087
30022,3163332
30022,3160269
30022,3144978
30022,3143966
30022,3143169
30022,3142087
30022,3140813
30022,3134480
30022,3128424
30022,3115267
30022,3110009
30022,3097468
30022,3091545
30022,3077691
30022,3076896
30022,3074491
30022,3060425
30022,3059368
30022,3051136
30022,3049874
30022,3048212
30022,3046763
30022,3046428
30022,3043628
30022,3043623
30022,3043569
30022,3043561
30022,3043554
30022,3043552
30022,3043386
30022,3043374
30022,3043372
30022,3043369
30022,3043362
30022,3043258
30022,3043088
30022,3043037
30022,3042922
30022,3042425
30022,3042396
30022,3039288
30022,3033173
30022,3026003
30022,3021529
30022,3020232
30022,3014424
30022,3009557
30022,3009360
30022,3008865
30022,3004528
30022,3004040
30022,3002091
30022,3000767
30022,2999565
30022,2997150
30022,2992575
30022,2983542
30022,2982378
30022,2978438
30022,2963172
30022,2961060
30022,2952929
30022,2949608
30022,2947121
30022,2946223
30022,2946166
30022,2944742
30022,2942611
30022,2942011
30022,2941278
30022,2941240
30022,2929414
30022,2902369
30022,2896832
30022,2887764
30022,2873350
30022,2871604
30022,2856464
30022,2855612
30022,2853907
30022,2845205
30022,2841033
30022,2825105
30022,2814521
30022,2808689
30022,2802459
30022,2801520
30022,2790107
30022,2786426
30022,2782698
30022,2767951
30022,2767757
30022,2752884
30022,2736271
30022,2734161
30022,2728248
30022,2712353
30022,2711277
30022,2694793
30022,2693992
30022,2693953
30022,2692963
30022,2669226
30022,2669047
30022,2665620
30022,2664742
30022,2659918
30022,2659517
30022,2659164
30022,2648348
30022,2646177
30022,2641671
30022,2634713
30022,2632185
30022,2630768
30022,2623816
30022,2612672
30022,2609585
30022,2606909
30022,2605466
30022,2599970
30022,2585411
30022,2577478
30022,2572890
30022,2569630
30022,2562454
30022,2559588
30022,2551416
30022,2548560
30022,2547485
30022,2546673
30022,2544853
30022,2544609
30022,2540969
30022,2538640
30022,2537727
30022,2535481
30022,2532388
30022,2531535
30022,2530836
30022,2530212
30022,2530056
30022,2528749
30022,2528664
30022,2522924
30022,2509314
30022,2499710
30022,2496604
30022,2482870
30022,2473926
30022,2471597
30022,2465279
30022,2462925
30022,2461269
30022,2460912
30022,2458833
30022,2413021
30022,2408782
30022,2400651
30022,2389609
30022,2387883
30022,2379871
30022,2375665
30022,2375492
30022,2370445
30022,2364641
30022,2362011
30022,2357056
30022,2344051
30022,2331685
30022,2320697
30022,2318427
30022,2296998
30022,2281899
30022,2279266
30022,2258698
30022,2250887
30022,2248777
30022,2245050
30022,2238534
30022,2236342
30022,2234368
30022,2221195
30022,2218160
30022,2217473
30022,2216409
30022,2208079
30022,2208019
30022,2206479
30022,2203257
30022,2201863
30022,2196807
30022,2190989
30022,2189206
30022,2159214
30022,2157142
30022,2156867
30022,2156551
30022,2152247
30022,2151188
30022,2130089
30022,2129809
30022,2129087
30022,2105324
30022,2097687
30022,2090274
30022,2084359
30022,2077547
30022,2076696
30022,2076056
30022,2073648
30022,2068648
30022,2067549
30022,2067403
30022,2066624
30022,2048602
30022,2014654
30022,2003804
30022,1996747
30022,1996378
30022,1995748
30022,1995742
30022,1978310
30022,1968677
30022,1961743
30022,1955862
30022,1941262
30022,1932423
30022,1931154
30022,1929307
30022,1926898
30022,1923783
30022,1923345
30022,1918601
30022,1909641
30022,1898365
30022,1894460
30022,1891966
30022,1891893
30022,1886410
30022,1878268
30022,1868431
30022,1866699
30022,1854658
30022,1845450
30022,1845050
30022,1844593
30022,1814695
30022,1810222
30022,1809040
30022,1807218
30022,1805879
30022,1799886
30022,1799179
30022,1799174
30022,1796075
30022,1795116
30022,1789018
30022,1786495
30022,1778911
30022,1773560
30022,1773303
30022,1768047
30022,1753287
30022,1748473
30022,1729314
30022,1723526
30022,1718685
30022,1717449
30022,1717386
30022,1707080
30022,1705522
30022,1690415
30022,1686753
30022,1682271
30022,1677465
30022,1673876
30022,1668457
30022,1660903
30022,1642076
30022,1638970
30022,1634786
30022,1633253
30022,1633110
30022,1630110
30022,1629383
30022,1627370
30022,1623275
30022,1622301
30022,1618836
30022,1615579
30022,1613860
30022,1613274
30022,1612133
30022,1610758
30022,1608178
30022,1600854
30022,1591225
30022,1590918
30022,1584760
30022,1583128
30022,1581620
30022,1581605
30022,1580618
30022,1564533
30022,1564252
30022,1557395
30022,1548736
30022,1544601
30022,1534655
30022,1525020
30022,1519207
30022,1514553
30022,1506354
30022,1500747
30022,1498611
30022,1496933
30022,1486175
30022,1484865
30022,1479494
30022,1478047
30022,1473819
30022,1472557
30022,1458457
30022,1456576
30022,1456001
30022,1455851
30022,1453617
30022,1449321
30022,1448430
30022,1448273
30022,1440867
30022,1440442
30022,1429779
30022,1418974
30022,1418201
30022,1403743
30022,1402070
30022,1389221
30022,1385241
30022,1384261
30022,1375451
30022,1371078
30022,1367350
30022,1367105
30022,1360354
30022,1357877
30022,1347290
30022,1341975
30022,1319452
30022,1314612
30022,1311917
30022,1290717
30022,1285178
30022,1279950
30022,1275449
30022,1275401
30022,1274005
30022,1273683
30022,1272416
30022,1261469
30022,1249750
30022,1236040
30022,1235360
30022,1229449
30022,1222080
30022,1218950
30022,1217592
30022,1208005
30022,1208000
30022,1207984
30022,1207931
30022,1207695
30022,1207583
30022,1204936
30022,1203938
30022,1203856
30022,1200660
30022,1193037
30022,1187765
30022,1185302
30022,1185275
30022,1185002
30022,1180394
30022,1179576
30022,1178764
30022,1178694
30022,1178440
30022,1173786
30022,1158274
30022,1157222
30022,1156943
30022,1156920
30022,1152590
30022,1143684
30022,1129686
30022,1119493
30022,1117630
30022,1114440
30022,1112766
30022,1112246
30022,1105323
30022,1094742
30022,1092561
30022,1091838
30022,1089590
30022,1089116
30022,1082414
30022,1078454
30022,1058812
30022,1015565
30022,960576
30022,940475
30022,915259
30022,912217
30022,905150
30022,901326
30022,894330
30022,893763
30022,888469
30022,868582
30022,868570
30022,868561
30022,868535
30022,868523
30022,868509
30022,868497
30022,868484
30022,868358
30022,868341
30022,868332
30022,866917
30022,866893
30022,866884
30022,864908
30022,864834
30022,864647
30022,863738
30022,863236
30022,863232
30022,863215
30022,863204
30022,863141
30022,863127
30022,863037
30022,863018
30022,859355
30022,857771
30022,846851
30022,840412
30022,838699
30022,833753
30022,821946
30022,816807
30022,807777
30022,787280
30022,783071
30022,762950
30022,761619
30022,761060
30022,752263
30022,748409
30022,748395
30022,748385
30022,744796
30022,731823
30022,731347
30022,724650
30022,721276
30022,720501
30022,713188
30022,704029
30022,702188
30022,702009
30022,698718
30022,697669
30022,694208
30022,691991
30022,689912
30022,689859
30022,684310
30022,662402
30022,658873
30022,658100
30022,657749
30022,657380
30022,652306
30022,651496
30022,650233
30022,643946
30022,640783
30022,624948
30022,623298
30022,622136
30022,622087
30022,620392
30022,617150
30022,611475
30022,610344
30022,608419
30022,604206
30022,596904
30022,594548
30022,585400
30022,581947
30022,571317
30022,570749
30022,552364
30022,552354
30022,546153
30022,544186
30022,543667
30022,543043
30022,542278
30022,535815
30022,526956
30022,519411
30022,508617
30022,506808
30022,504459
30022,501283
30022,499582
30022,497257
30022,495386
30022,491360
30022,486907
30022,479627
30022,478097
30022,476864
30022,476749
30022,475314
30022,474232
30022,466503
30022,466189
30022,466154
30022,463595
30022,462232
30022,458887
30022,458710
30022,457879
30022,452214
30022,449970
30022,430523
30022,426374
30022,423017
30022,420972
30022,416709
30022,409741
30022,392563
30022,382780
30022,381687
30022,377493
30022,375337
30022,364418
30022,363016
30022,352722
30022,350659
30022,336055
30022,329359
30022,327871
30022,327870
30022,326762
30022,326755
30022,326748
30022,326742
30022,322835
30022,320460
30022,320406
30022,319180
30022,317508
30022,315582
30022,315038
30022,314819
30022,312186
30022,309572
30022,306816
30022,303445
30022,301811
30022,300370
30022,299292
30022,297813
30022,297410
30022,295448
30022,295392
30022,293790
30022,293218
30022,292180
30022,288458
30022,284355
30022,283436
30022,283242
30022,277172
30022,275841
30022,275811
30022,274705
30022,272404
30022,271676
30022,271540
30022,269860
30022,267483
30022,266669
30022,260108
30022,258010
30022,256301
30022,252538
30022,251296
30022,249405
30022,248534
30022,248101
30022,247897
30022,246588
30022,245120
30022,240413
30022,240000
30022,238678
30022,233576
30022,233546
30022,228568
30022,220166
30022,219488
30022,219437
30022,218878
30022,218551
30022,217461
30022,217274
30022,216288
30022,214970
30022,210699
30022,209642
30022,209521
30022,202612
30022,202531
30022,172615
30022,168067
30022,153475
30022,153399
30022,153195
30022,150326
30022,148654
30022,148098
30022,137748
30022,137720
30022,136682
30022,136446
30022,136016
30022,135433
30022,134413
30022,133989
30022,133349
30022,132936
30022,130652
30022,128969
30022,127395
30022,127287
30022,126547
30022,126546
30022,126537
30022,125421
30022,124318
30022,119139
30022,117985
30022,117959
30022,117597
30022,116042
30022,115673
30022,113061
30022,112754
30022,110778
30022,110301
30022,110296
30022,110269
30022,109727
30022,108762
30022,107860
30022,107854
30022,107704
30022,106491
30022,105416
30022,105415
30022,105246
30022,103015
30022,101410
30022,100197
30022,95238
30022,94970
30022,94835
30022,94826
30022,93915
30022,92051
30022,91642
30022,90576
30022,89005
30022,87334
30022,87227
30022,87074
30022,86934
30022,84315
30022,84024
30022,83847
30022,81140
30022,80750
30022,80156
30022,79681
30022,79573
30022,79427
30022,79299
30022,76780
30022,76779
30022,74830
30022,74134
30022,72281
30022,71889
30022,71877
30022,71737
30022,71166
30022,70283
30022,66642
30022,65325
30022,64252
30022,63954
30022,63800
30022,62356
30022,60142
30022,58463
30022,57220
30022,55909
30022,55528
30022,53134
30022,52480
30022,52357
30022,50276
30022,49390
30022,48834
30022,48451
30022,47326
30022,47325
30022,43108
30022,41492
30022,41491
30022,41288
30022,40150
30022,38885
30022,38512
30022,37953
30022,37821
30022,37792
30022,37555
30022,35990
30022,32185
30022,31275
530189,868535
530189,2801268
530189,714763
530189,601315
1235782,1342273
485533,2982378
479579,2982378
479579,1098476
4799470,8902499
4799470,8383624
4799470,8382360
4799470,7835685
3257290,4843978
3257290,4710802
3257290,4646940
74683,1445149
74683,272649
74683,191338
74683,184877
74683,175970
74683,78145
497443,1766304
497443,1403956
497443,1164989
497443,1159772
497443,1098476
497443,788691
497443,758575
497443,731823
497443,553375
497443,533244
497443,502088
15140,8166652
15140,1354853
15140,1345519
15140,1343441
15140,1343193
15140,731823
15140,183790
15140,81252
15140,43588
15140,29092
15140,27171
15140,184877
15140,184682
15140,184681
8375067,9636865
7514662,8357165
1700226,2084532
1125631,1367422
613556,1098476
613556,683874
423017,1622301
423017,533244
423017,526956
423017,502088
423017,482984
524241,1098476
524241,1095675
524241,526956
3257294,4702955
3257294,6621810
3257294,4646940
74689,1098476
74689,272649
74689,191338
74689,184877
74689,175970
3257298,4710802
1872909,2077367
280117,2669532
280117,1326299
280117,1098476
247368,10607950
247368,10504749
247368,10295247
247368,10226355
247368,10219100
247368,10123307
247368,10094293
247368,9963144
247368,9658710
247368,9635024
247368,9621779
247368,9603553
247368,9485344
247368,9448975
247368,9447234
247368,9193830
247368,8838627
247368,8833438
247368,8514786
247368,8402177
247368,8055600
247368,7975886
247368,7592788
247368,6416920
247368,6381794
247368,6315204
247368,6222569
247368,5983006
247368,5906584
247368,5906571
247368,5839257
247368,5835616
247368,5596735
247368,5570634
247368,5227732
247368,4844429
247368,4670551
247368,4280676
247368,4156482
247368,4144133
247368,4134093
247368,4133057
247368,4095493
247368,3832099
247368,3823411
247368,3760454
247368,3755962
247368,3707667
247368,3678396
247368,3605366
247368,3501183
247368,3394615
247368,3393834
247368,3358138
247368,3338494
247368,3265813
247368,3265769
247368,3261524
247368,3248296
247368,3143966
247368,3091545
247368,3077691
247368,2978438
247368,2954793
247368,2833389
247368,2808478
247368,2792650
247368,2578843
247368,2491303
247368,2393975
247368,2389036
247368,2387696
247368,2286605
247368,2087001
247368,2077555
247368,2070516
247368,1996747
247368,1968585
247368,1961743
247368,1954183
247368,1950053
247368,1918601
247368,1913445
247368,1820474
247368,1713941
247368,1705522
247368,1471128
247368,1361253
247368,1245015
247368,1227842
247368,1169806
247368,1158955
247368,1070164
247368,761060
247368,744796
247368,702159
247368,691991
247368,658873
247368,610344
247368,547179
247368,546153
247368,510036
247368,510024
247368,505085
247368,491360
247368,381687
247368,364418
247368,256926
250346,1301429
250346,758575
250346,731823
1462059,1622632
2081313,10419669
2081313,6390283
2081313,6211072
2081313,3896750
2081313,3882595
2081313,3882585
2081313,3734135
2081313,3718797
2081313,3674069
2081313,3658647
2081313,3644113
2081313,3579695
2081313,3167644
2081313,3167642
2081313,2745856
4451150,4769670
256301,1371839
256301,1347597
256301,1343441
256301,1326299
256301,731823
256301,683874
256301,283424
35990,1361294
35990,1343433
35990,1343432
35990,1342273
35990,758575
35990,731823
35990,283424
35990,175970
35990,64252
1360836,1641926
1929478,2107221
1929478,2084532
1929478,2079664
1929478,2077393
1929478,2076696
3257302,4646940
247371,839679
247371,758575
247371,731823
247371,283424
247371,2077555
1679394,2084532
74695,272649
74695,191338
74695,184877
74695,175970
74695,83312
74695,78145
247372,2077555
77673,1343015
77673,533244
77673,8872762
77673,8230522
77673,7641425
77673,7555116
77673,6475183
77673,5845569
77673,5744487
77673,4239000
77673,3647644
77673,3542678
77673,2562454
77673,2066417
77673,1713302
77673,1536288
77673,1121412
77673,1112766
77673,897150
77673,850239
77673,763164
77673,660852
77673,653315
77673,624369
77673,611185
77673,608186
77673,577082
77673,565858
77673,483981
77673,130592
77673,122455
74698,1716248
74698,272649
74698,191338
74698,184877
74698,175970
74698,83312
1158393,1354853
562957,1718127
562957,3920403
131266,1342273
131266,175970
74700,272649
74700,191338
74700,184877
74700,175970
74700,78145
74700,176385
140198,553375
140198,533244
140198,184877
140198,184682
140198,184681
747544,2982378
101496,538398
101496,272649
101496,184877
101496,175970
101496,140557
101496,140391
101496,139062
866632,1499983
866632,1098476
866632,8025609
866632,2477743
1158396,1354853
1158396,1844593
41951,10059007
41951,8437207
41951,8412269
41951,8053611
41951,4174523
41951,2084359
41951,2077525
41951,2048620
41951,1978310
41951,1593321
41951,697669
41951,599114
41951,533858
41951,401559
41951,200175
41951,110296
41951,87272
41951,73709
41951,71654
41951,67861
41951,49390
172949,2058246
172949,2058207
172949,6788042
172949,5072276
172949,4065418
172949,2077520
172949,1103629
1896738,4115828
74705,2084038
74705,272649
74705,191338
74705,184877
74705,175970
74705,81252
253336,1433785
253336,1367426
253336,683874
5112097,9394712
5112097,9358410
5112097,9192304
5112097,9035933
5112097,7885100
5112097,7866292
2819667,4769670
2819667,3562122
6430991,7872018
74708,2084038
74708,272649
74708,191338
74708,184877
74708,175970
74708,81252
74708,78145
74708,81252
2385002,2898025
2385002,9613483
2385002,7841239
2385002,6568470
2385002,6550590
2385002,6548746
2385002,6547512
2385002,6547409
2385002,5165522
2385002,5143618
2385002,5124048
2385002,5008185
2385002,4992947
2385002,4980667
2385002,4979048
2385002,4962503
2385002,4952914
2385002,4945419
2385002,4944108
2385002,4928728
2385002,4746918
2385002,4483283
2385002,2809420
2385002,2426570
1015499,1098476
1405510,1409678
375405,2107550
375405,2077555
375405,1098476
